RowID,OrderID,OrderDate,OrderPriority,OrderQuantity,Sales,Discount,ShipMode,Profit,UnitPrice,ShippingCost,CustomerID,Province,Region,CustomerSegment,ProductCategory,ProductSubCategory,ProductName,ProductContainer,ProductBaseMargin,ShippedDate
6578,46849,2010-12-13T00:00:00,Not Specified,23,188.54,0.09,Regular Air,9.82,8.33,1.99,Sarah Bern,Nova Scotia,Atlantic,Corporate,Technology,Computer Peripherals,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",Small Pack,0.52,2010-12-14T00:00:00
6621,47108,2009-10-15T00:00:00,Not Specified,19,359.68,0.07,Regular Air,187.15,18.65,3.77,Justin Hirsh,Nova Scotia,Atlantic,Consumer,Furniture,Office Furnishings,3M Polarizing Light Filter Sleeves,Small Pack,0.39,2009-10-16T00:00:00
6622,47108,2009-10-15T00:00:00,Not Specified,7,131.55,0.06,Regular Air,-43.74,17.98,8.51,Justin Hirsh,Nova Scotia,Atlantic,Consumer,Technology,Office Machines,Canon P1-DHIII Palm Printing Calculator,Medium Box,0.4,2009-10-17T00:00:00
6623,47108,2009-10-15T00:00:00,Not Specified,26,258.11,0.1,Express Air,9.95,9.99,4.78,Justin Hirsh,Nova Scotia,Atlantic,Consumer,Office Supplies,Paper,Xerox 1896,Small Box,0.4,2009-10-18T00:00:00
6624,47108,2009-10-15T00:00:00,Not Specified,9,1288.515,0.08,Express Air,-382.57,175.99,8.99,Justin Hirsh,Nova Scotia,Atlantic,Consumer,Technology,Telephones and Communication,2180,Small Box,0.57,2009-10-16T00:00:00
6676,47520,2009-10-07T00:00:00,Not Specified,36,277.88,0.09,Regular Air,-64.41,7.68,6.16,Liz Price,Nova Scotia,Atlantic,Consumer,Office Supplies,Binders and Binder Accessories,GBC VeloBinder Strips,Small Box,0.35,2009-10-09T00:00:00
6677,47520,2009-10-07T00:00:00,Not Specified,13,3939.89,0.05,Delivery Truck,598.24,291.73,48.8,Liz Price,Nova Scotia,Atlantic,Consumer,Furniture,Chairs & Chairmats,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,Jumbo Drum,0.56,2009-10-09T00:00:00
6678,47520,2009-10-07T00:00:00,Not Specified,47,925.3,0.04,Regular Air,257.31,19.98,5.77,Liz Price,Nova Scotia,Atlantic,Consumer,Office Supplies,Paper,Xerox Blank Computer Paper,Small Box,0.38,2009-10-09T00:00:00
6683,47527,2010-09-17T00:00:00,Medium,48,12072.9,0.04,Delivery Truck,3064.51,243.98,43.32,Greg Maxwell,Nova Scotia,Atlantic,Home Office,Furniture,Chairs & Chairmats,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Jumbo Drum,0.55,2010-09-18T00:00:00
6699,47713,2009-07-03T00:00:00,High,34,3419.1505,0,Regular Air,858.58,115.99,5.92,Marc Harrigan,Nova Scotia,Atlantic,Home Office,Technology,Telephones and Communication,8890,Small Box,0.58,2009-07-03T00:00:00
6707,47750,2010-06-15T00:00:00,Low,1,195.04,0.08,Regular Air,-149.41,167.27,35,Sally Knutson,Nova Scotia,Atlantic,Corporate,Office Supplies,Storage & Organization,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Large Box,0.85,2010-06-15T00:00:00
6797,48452,2010-10-09T00:00:00,High,32,1859.01,0.09,Delivery Truck,-588.9,60.98,30,Giulietta Weimer,Nova Scotia,Atlantic,Corporate,Furniture,Chairs & Chairmats,Novimex Fabric Task Chair,Jumbo Drum,0.7,2010-10-11T00:00:00
6798,48452,2010-10-09T00:00:00,High,19,1781.11,0.1,Regular Air,51.44,99.99,19.99,Giulietta Weimer,Nova Scotia,Atlantic,Corporate,Technology,Computer Peripherals,U.S. Robotics 56K Internet Call Modem,Small Box,0.5,2010-10-09T00:00:00
6799,48452,2010-10-09T00:00:00,High,44,185.32,0.03,Regular Air,-192.56,4.18,6.92,Giulietta Weimer,Nova Scotia,Atlantic,Corporate,Furniture,Office Furnishings,"Eldon Image Series Desk Accessories, Burgundy",Small Box,0.49,2010-10-10T00:00:00
6800,48452,2010-10-09T00:00:00,High,15,73.41,0.08,Regular Air,-44.79,4.91,4.97,Giulietta Weimer,Nova Scotia,Atlantic,Corporate,Office Supplies,Binders and Binder Accessories,"Pressboard Covers with Storage Hooks, 9 1/2 x 11""",Small Box,0.38,2010-10-11T00:00:00
6801,48452,2010-10-09T00:00:00,High,28,43.66,0.04,Regular Air,5.77,1.48,0.7,Giulietta Weimer,Nova Scotia,Atlantic,Corporate,Office Supplies,Rubber Bands,Binder Clips by OIC,Wrap Bag,0.37,2010-10-11T00:00:00
6885,49088,2009-09-23T00:00:00,Critical,16,130.11,0.03,Regular Air,-47.69,8.12,2.83,Kristina Nunn,Nova Scotia,Atlantic,Consumer,Technology,Computer Peripherals,"Imation Neon Mac Format Diskettes, 10/Pack",Small Pack,0.77,2009-09-24T00:00:00
6886,49088,2009-09-23T00:00:00,Critical,15,4012.58,0.05,Express Air,-425.14,279.48,35,Kristina Nunn,Nova Scotia,Atlantic,Consumer,Office Supplies,Storage & Organization,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Large Box,0.8,2009-09-24T00:00:00
6887,49088,2009-09-23T00:00:00,Critical,31,1295.54,0.06,Regular Air,214.23,40.99,17.48,Kristina Nunn,Nova Scotia,Atlantic,Consumer,Office Supplies,Paper,Xerox 1893,Small Box,0.36,2009-09-25T00:00:00
6906,49223,2011-10-02T00:00:00,Medium,24,238.25,0.05,Regular Air,-83.55,9.38,7.28,Chuck Clark,Nova Scotia,Atlantic,Corporate,Office Supplies,Storage & Organization,Staples File Caddy,Small Box,0.57,2011-10-02T00:00:00
6947,49634,2012-03-23T00:00:00,Not Specified,39,403.73,0.06,Regular Air,-44.13,10.89,4.5,Sally Knutson,Nova Scotia,Atlantic,Consumer,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,Small Box,0.59,2012-03-24T00:00:00
6948,49634,2012-03-23T00:00:00,Not Specified,3,86.85,0.05,Regular Air,-67.22,28.48,1.99,Sally Knutson,Nova Scotia,Atlantic,Consumer,Technology,Computer Peripherals,"Memorex 4.7GB DVD+RW, 3/Pack",Small Pack,0.4,2012-03-25T00:00:00
6999,49987,2011-01-19T00:00:00,High,15,1795.49,0.05,Delivery Truck,-626.04,114.98,58.72,Tanja Norvell,Nova Scotia,Atlantic,Consumer,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",Jumbo Box,0.76,2011-01-22T00:00:00
7000,49987,2011-01-19T00:00:00,High,4,926.58,0.03,Delivery Truck,-226.51,212.6,52.2,Tanja Norvell,Nova Scotia,Atlantic,Consumer,Furniture,Tables,Bush Advantage Collection Round Conference Table,Jumbo Box,0.64,2011-01-22T00:00:00
7032,50208,2011-01-22T00:00:00,Medium,4,38.76,0.1,Express Air,-12.13,6.23,6.97,Sarah Bern,Nova Scotia,Atlantic,Corporate,Office Supplies,Binders and Binder Accessories,Avery Hole Reinforcements,Small Box,0.36,2011-01-23T00:00:00
7057,50338,2009-03-23T00:00:00,Not Specified,36,551.44,0,Regular Air,28.7,13.99,7.51,Liz Price,Nova Scotia,Atlantic,Corporate,Technology,Office Machines,Sharp EL500L Fraction Calculator,Medium Box,0.39,2009-03-25T00:00:00
7138,50945,2011-01-07T00:00:00,Critical,27,834.0625,0.01,Regular Air,192.29,35.99,1.25,Vicky Freymann,Nova Scotia,Atlantic,Home Office,Technology,Telephones and Communication,Accessory13,Small Pack,0.57,2011-01-09T00:00:00
7210,51462,2011-06-22T00:00:00,Medium,15,417.88,0.08,Express Air,-13.95,28.15,8.99,Philisse Overcash,Nova Scotia,Atlantic,Small Business,Office Supplies,Pens & Art Supplies,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",Small Pack,0.57,2011-06-24T00:00:00
7218,51494,2011-08-03T00:00:00,Critical,42,493.56,0.06,Regular Air,12.73,11.99,5.99,Justin Hirsh,Nova Scotia,Atlantic,Consumer,Technology,Office Machines,TI 30X Scientific Calculator,Medium Box,0.36,2011-08-05T00:00:00
7221,51525,2011-11-07T00:00:00,Critical,18,360.24,0.04,Express Air,-36.24,19.98,4,Patrick O'Brill,Nova Scotia,Atlantic,Home Office,Technology,Computer Peripherals,Belkin 105-Key Black Keyboard,Small Box,0.68,2011-11-09T00:00:00
7222,51525,2011-11-07T00:00:00,Critical,46,1463.27,0.09,Regular Air,104.22,34.76,8.22,Patrick O'Brill,Nova Scotia,Atlantic,Home Office,Office Supplies,Storage & Organization,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Small Box,0.57,2011-11-09T00:00:00
7428,52933,2010-08-26T00:00:00,Low,44,210.46,0.03,Express Air,50.04,4.49,1.49,Liz Price,Nova Scotia,Atlantic,Consumer,Office Supplies,Binders and Binder Accessories,Avery Non-Stick Binders,Small Box,0.39,2010-09-02T00:00:00
7437,53025,2010-03-17T00:00:00,Critical,32,195.57,0.09,Regular Air,-132.93,5.98,7.5,Justin Hirsh,Nova Scotia,Atlantic,Consumer,Office Supplies,Paper,Xerox 1920,Small Box,0.4,2010-03-18T00:00:00
7539,53894,2009-07-07T00:00:00,Critical,47,691.52,0.03,Regular Air,107.02,14.2,5.3,Cathy Armstrong,Nova Scotia,Atlantic,Consumer,Furniture,Office Furnishings,Coloredge Poster Frame,Wrap Bag,0.46,2009-07-08T00:00:00
7540,53894,2009-07-07T00:00:00,Critical,37,2756.17,0.04,Regular Air,-1561.72,71.37,69,Cathy Armstrong,Nova Scotia,Atlantic,Consumer,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Large Box,0.68,2009-07-08T00:00:00
7541,53894,2009-07-07T00:00:00,Critical,29,5159.3725,0.02,Express Air,1252.48,200.99,8.08,Cathy Armstrong,Nova Scotia,Atlantic,Consumer,Technology,Telephones and Communication,5125,Small Box,0.59,2009-07-07T00:00:00
7544,53953,2009-03-27T00:00:00,Not Specified,36,307.65,0.07,Regular Air,91.73,8.95,2.01,Heather Jas,Nova Scotia,Atlantic,Corporate,Office Supplies,Paper,"Recycled Desk Saver Line While You Were Out"" Book",Wrap Bag,0.39,2009-03-28T00:00:00
7587,54304,2010-02-17T00:00:00,High,11,558.62,0.03,Regular Air,118.32,48.58,3.99,Justin Hirsh,Nova Scotia,Atlantic,Consumer,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,Small Box,0.56,2010-02-19T00:00:00
7685,55075,2011-02-01T00:00:00,Critical,21,556.45,0.08,Delivery Truck,-124.42,25.98,14.36,Lena Hernandez,Nova Scotia,Atlantic,Home Office,Furniture,Chairs & Chairmats,"Global Stack Chair without Arms, Black",Jumbo Drum,0.6,2011-02-04T00:00:00
7710,55268,2012-03-17T00:00:00,High,11,61.46,0.08,Express Air,-47.83,4.89,4.93,Patrick O'Brill,Nova Scotia,Atlantic,Home Office,Technology,Computer Peripherals,Maxell 3.5 DS/HD IBM-Formatted Diskettes,Small Pack,0.66,2012-03-18T00:00:00
7731,55367,2009-01-10T00:00:00,Critical,31,2137.1,0.05,Delivery Truck,-686.01,70.98,46.74,Kristina Nunn,Nova Scotia,Atlantic,Consumer,Furniture,Bookcases,"Hon Metal Bookcases, Putty",Jumbo Box,0.56,2009-01-11T00:00:00
7732,55367,2009-01-10T00:00:00,Critical,48,571.17,0.05,Regular Air,129.87,11.55,2.36,Kristina Nunn,Nova Scotia,Atlantic,Consumer,Office Supplies,Pens & Art Supplies,Newell 309,Wrap Bag,0.55,2009-01-12T00:00:00
7875,56321,2010-04-16T00:00:00,Critical,24,135.88,0.1,Regular Air,-75.39,5.8,5.59,Shahid Shariari,Nova Scotia,Atlantic,Consumer,Office Supplies,Binders and Binder Accessories,Wilson Jones Snap Scratch Pad Binder Tool for Ring Binders,Small Box,0.4,2010-04-18T00:00:00
7919,56610,2010-03-07T00:00:00,Medium,20,857.95,0.08,Express Air,51.85,43.22,4,Justin Hirsh,Nova Scotia,Atlantic,Consumer,Technology,Computer Peripherals,"Fellowes Mobile Numeric Keypad, Graphite",Small Box,0.64,2010-03-07T00:00:00
7943,56740,2012-10-16T00:00:00,Critical,33,662.21,0.01,Regular Air,256.57,18.84,3.62,Khloe Miller,Nova Scotia,Atlantic,Consumer,Furniture,Office Furnishings,Flat Face Poster Frame,Wrap Bag,0.43,2012-10-23T00:00:00
7962,56901,2009-09-11T00:00:00,Critical,36,100.68,0,Regular Air,-45.21,2.6,2.4,Paul MacIntyre,Nova Scotia,Atlantic,Corporate,Office Supplies,Pens & Art Supplies,12 Colored Short Pencils,Wrap Bag,0.58,2009-09-13T00:00:00
8020,57314,2010-10-12T00:00:00,Low,22,846.35,0.04,Express Air,341.53,37.94,5.08,Patrick O'Brill,Nova Scotia,Atlantic,Home Office,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",Wrap Bag,0.38,2010-10-16T00:00:00
8021,57314,2010-10-12T00:00:00,Low,26,1976.3945,0,Regular Air,473.36,85.99,2.79,Patrick O'Brill,Nova Scotia,Atlantic,Home Office,Technology,Telephones and Communication,6340,Small Box,0.58,2010-10-19T00:00:00
8027,57376,2011-06-19T00:00:00,Critical,44,442.72,0.07,Regular Air,-168.38,10.52,7.94,Mike Vittorini,Nova Scotia,Atlantic,Small Business,Furniture,Office Furnishings,Ultra Door Pull Handle,Small Pack,0.52,2011-06-21T00:00:00
8028,57376,2011-06-19T00:00:00,Critical,6,326.893,0.07,Regular Air,-223.21,65.99,5.31,Mike Vittorini,Nova Scotia,Atlantic,Small Business,Technology,Telephones and Communication,3390,Small Box,0.57,2011-06-19T00:00:00
8086,57671,2012-11-07T00:00:00,Not Specified,6,22.78,0.01,Regular Air,3.96,3.75,0.5,Liz Price,Nova Scotia,Atlantic,Consumer,Office Supplies,Labels,Avery 510,Small Box,0.37,2012-11-08T00:00:00
8092,57700,2011-11-12T00:00:00,Medium,38,1806.43,0.04,Regular Air,134.85,47.98,3.61,Paul MacIntyre,Nova Scotia,Atlantic,Corporate,Technology,Computer Peripherals,"DS/HD IBM Formatted Diskettes, 200/Pack - Staples",Small Pack,0.71,2011-11-12T00:00:00
8172,58407,2011-05-06T00:00:00,High,29,1669.88,0.02,Regular Air,548.92,55.48,14.3,John Grady,Nova Scotia,Atlantic,Corporate,Office Supplies,Paper,Xerox 194,Small Box,0.37,2011-05-09T00:00:00
8191,58593,2011-09-08T00:00:00,Critical,29,2018.45,0.08,Regular Air,-812.25,70.71,37.58,Ricardo Emerson,Nova Scotia,Atlantic,Corporate,Furniture,Office Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",Wrap Bag,0.78,2011-09-09T00:00:00
8238,58884,2011-03-21T00:00:00,Low,29,87.68,0.03,Regular Air,23.14,2.88,0.99,Chuck Clark,Nova Scotia,Atlantic,Corporate,Office Supplies,Labels,Avery 474,Small Box,0.36,2011-03-26T00:00:00
8239,58884,2011-03-21T00:00:00,Low,46,3732.25,0.1,Delivery Truck,-1255.86,85.29,60,Chuck Clark,Nova Scotia,Atlantic,Corporate,Furniture,Tables,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",Jumbo Drum,0.56,2011-03-26T00:00:00
8240,58913,2010-05-11T00:00:00,Medium,23,144.55,0.07,Regular Air,-60.17,6.48,5.94,Sarah Bern,Nova Scotia,Atlantic,Corporate,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2 x 11""",Small Box,0.37,2010-05-13T00:00:00
8248,58978,2012-02-06T00:00:00,Low,13,75.89,0.09,Regular Air,-31.01,5.98,5.15,Kristina Nunn,Nova Scotia,Atlantic,Consumer,Office Supplies,Paper,Xerox 193,Small Box,0.36,2012-02-13T00:00:00
37,229,2010-12-28T00:00:00,Critical,43,586.11,0.11,Regular Air,98.44,12.64,4.98,Matt Abelman,Nova Scotia,Atlantic,Consumer,Furniture,Office Furnishings,Nu-Dell Executive Frame,Small Pack,0.48,2010-12-30T00:00:00
108,706,2011-09-08T00:00:00,Critical,42,75.14,0.05,Regular Air,0.82,1.76,0.7,Sarah Jordon,Nova Scotia,Atlantic,Consumer,Office Supplies,Pens & Art Supplies,Newell 326,Wrap Bag,0.56,2011-09-10T00:00:00
193,1285,2012-05-31T00:00:00,Critical,27,3874.12,0,Delivery Truck,-305.98,130.98,54.74,Sally Matthias,Nova Scotia,Atlantic,Corporate,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",Jumbo Box,0.69,2012-05-31T00:00:00
194,1285,2012-05-31T00:00:00,Critical,8,1452.216,0.05,Delivery Truck,-277.29,218.75,69.64,Sally Matthias,Nova Scotia,Atlantic,Corporate,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Jumbo Box,0.77,2012-06-01T00:00:00
198,1313,2009-09-12T00:00:00,Critical,34,840.07,0,Regular Air,-83.75,22.84,16.92,Sally Matthias,Nova Scotia,Atlantic,Home Office,Office Supplies,Paper,Xerox 1973,Small Box,0.39,2009-09-14T00:00:00
206,1346,2012-06-17T00:00:00,High,48,4789.89,0.09,Delivery Truck,421.15,100.98,26.22,Theone Pippenger,Nova Scotia,Atlantic,Corporate,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,Jumbo Box,0.6,2012-06-19T00:00:00
246,1699,2010-12-29T00:00:00,Critical,40,430.88,0.05,Regular Air,39,11.09,5.25,Art Ferguson,Nova Scotia,Atlantic,Corporate,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,Small Box,0.36,2011-03-23T00:00:00
314,2208,2011-04-30T00:00:00,Not Specified,7,82.06,0.07,Regular Air,-26.99,11.5,7.19,Jack O'Briant,Nova Scotia,Atlantic,Home Office,Office Supplies,Binders and Binder Accessories,Ibico Covers for Plastic or Wire Binding Elements,Small Box,0.4,2011-05-02T00:00:00
315,2208,2011-04-30T00:00:00,Not Specified,41,23281.05,0.09,Regular Air,9097.65,599.99,24.49,Jack O'Briant,Nova Scotia,Atlantic,Home Office,Technology,Copiers and Fax,Hewlett Packard LaserJet 3310 Copier,Large Box,0.37,2011-05-01T00:00:00
382,2656,2010-05-03T00:00:00,Critical,3,523.11,0.05,Delivery Truck,-214.53,159.31,60,Nathan Cano,Nova Scotia,Atlantic,Consumer,Furniture,Tables,Hon Non-Folding Utility Tables,Jumbo Drum,0.55,2010-05-04T00:00:00
383,2656,2010-05-03T00:00:00,Critical,29,913.41,0.01,Regular Air,237.14,35.99,1.25,Nathan Cano,Nova Scotia,Atlantic,Consumer,Technology,Telephones and Communication,Accessory13,Small Pack,0.57,2010-05-05T00:00:00
483,3361,2012-08-22T00:00:00,Not Specified,49,213.71,0.06,Regular Air,-208.02,4.28,6.72,Michael Granlund,Nova Scotia,Atlantic,Corporate,Office Supplies,Paper,Xerox 1927,Small Box,0.4,2012-08-22T00:00:00
484,3361,2012-08-22T00:00:00,Not Specified,23,133.66,0.07,Regular Air,-5.6,5.85,2.27,Michael Granlund,Nova Scotia,Atlantic,Corporate,Office Supplies,Pens & Art Supplies,"Dixon My First Ticonderoga Pencil, #2",Wrap Bag,0.56,2012-08-23T00:00:00
488,3393,2011-07-03T00:00:00,High,7,127.74,0.04,Express Air,-5.57,15.98,4,Steve Carroll,Nova Scotia,Atlantic,Consumer,Technology,Computer Peripherals,Logitech Access Keyboard,Small Box,0.37,2011-07-04T00:00:00
489,3393,2011-07-03T00:00:00,High,33,325.92,0.03,Regular Air,-36.47,9.48,7.29,Steve Carroll,Nova Scotia,Atlantic,Consumer,Furniture,Office Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Small Pack,0.45,2011-07-03T00:00:00
638,4487,2010-02-22T00:00:00,Medium,50,325.24,0.05,Regular Air,-79.42,6.54,5.27,Scott Williamson,Nova Scotia,Atlantic,Small Business,Office Supplies,Binders and Binder Accessories,Wilson Jones Four-Pocket Poly Binders,Small Box,0.36,2010-02-23T00:00:00
649,4579,2011-11-30T00:00:00,High,40,1765.05,0.05,Regular Air,749.22,43.41,2.99,Dennis Bolton,Nova Scotia,Atlantic,Small Business,Office Supplies,Binders and Binder Accessories,Satellite Sectional Post Binders,Small Box,0.39,2011-12-01T00:00:00
713,5061,2010-08-13T00:00:00,Critical,4,12.8,0,Regular Air,-2.21,2.88,0.7,Sean Wendt,Nova Scotia,Atlantic,Corporate,Office Supplies,Pens & Art Supplies,Newell 346,Wrap Bag,0.56,2010-08-15T00:00:00
714,5092,2011-10-29T00:00:00,Low,3,709.04,0.1,Delivery Truck,-337.92,220.98,64.66,John Castell,Nova Scotia,Atlantic,Consumer,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",Jumbo Box,0.62,2011-10-29T00:00:00
715,5092,2011-10-29T00:00:00,Low,25,978.77,0.06,Regular Air,220.91,38.76,13.26,John Castell,Nova Scotia,Atlantic,Consumer,Office Supplies,Paper,Xerox 1892,Small Box,0.36,2011-11-03T00:00:00
773,5511,2009-11-28T00:00:00,Critical,46,129.44,0.02,Express Air,-5.54,2.58,1.3,Art Ferguson,Nova Scotia,Atlantic,Corporate,Office Supplies,Pens & Art Supplies,DIXON Oriole Pencils,Wrap Bag,0.59,2009-11-29T00:00:00
774,5511,2009-11-28T00:00:00,Critical,32,1829.387,0.02,Regular Air,482.45,65.99,3.9,Art Ferguson,Nova Scotia,Atlantic,Corporate,Technology,Telephones and Communication,StarTAC Series,Small Box,0.55,2009-11-29T00:00:00
807,5799,2011-08-02T00:00:00,Critical,34,9626.86,0.08,Delivery Truck,1882.2,294.62,42.52,Jack O'Briant,Nova Scotia,Atlantic,Small Business,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,Jumbo Drum,0.57,2011-08-04T00:00:00
815,5890,2012-11-03T00:00:00,High,42,813.535,0,Express Air,435.95,20.99,0.99,David Philippe,Nova Scotia,Atlantic,Consumer,Technology,Telephones and Communication,Accessory21,Wrap Bag,0.37,2012-11-04T00:00:00
919,6596,2011-07-21T00:00:00,Low,36,18028.07,0.02,Delivery Truck,8157.7,500.98,28.14,Chad Sievert,Nova Scotia,Atlantic,Corporate,Technology,Office Machines,"Hewlett-Packard cp1700 [D, PS] Series Color Inkjet Printers",Jumbo Drum,0.38,2011-07-26T00:00:00
967,7015,2010-10-12T00:00:00,Not Specified,47,1880.8,0.07,Regular Air,775.88,40.98,1.99,Matt Abelman,Nova Scotia,Atlantic,Home Office,Technology,Computer Peripherals,"Imation Printable White 80 Minute CD-R Spindle, 50/Pack",Small Pack,0.44,2010-10-14T00:00:00
968,7015,2010-10-12T00:00:00,Not Specified,42,7143.927,0.02,Express Air,2374.73,195.99,4.2,Matt Abelman,Nova Scotia,Atlantic,Home Office,Technology,Telephones and Communication,T65,Small Box,0.56,2010-10-13T00:00:00
982,7106,2012-05-10T00:00:00,Low,8,118.98,0.05,Regular Air,-12.77,14.27,7.27,Shaun Weien,Nova Scotia,Atlantic,Home Office,Office Supplies,Binders and Binder Accessories,"GBC Laser Imprintable Binding System Covers, Desert Sand",Small Box,0.38,2012-05-12T00:00:00
983,7106,2012-05-10T00:00:00,Low,31,4910.09,0.01,Regular Air,1669.38,159.99,5.5,Shaun Weien,Nova Scotia,Atlantic,Home Office,Technology,Computer Peripherals,Gyration RF Keyboard,Small Box,0.49,2012-05-12T00:00:00
