emp_id,first_name,last_name,dob,addr1,addr2,city,latitude,longitude,state,zip,home_phone,mobile,pager,home_email,job_title,hire_date,work_phone,work_email,reports_to,dept_num,office_number
372,Jesse,Williams,8/24/1985,2 La Follette Avenue,Apt. C,Largo,27.881,-82.7619,FL,34643,1-(727)648-8961,,,,Technical Writer,1/20/2008,1-(864)128-2855,Jesse.Williams@foo.com,4,1,918
373,Phillip,Morgan,10/28/1991,1 Moulton Street,,Washington,38.9035,-77.0276,DC,20420,1-(202)133-7990,1-(210)781-4068,,,Social Worker,3/31/2010,1-(228)714-8459,Phillip.Morgan@foo.com,2,3,384
374,Martin,Burke,4/16/1958,3 Goodland Terrace,,Dallas,32.7673,-96.7776,TX,75310,1-(214)352-5975,1-(310)313-5634,,,Tax Accountant,7/26/2012,1-(303)679-9135,Martin.Burke@foo.com,1,1,614
375,Stephen,Gray,9/17/1972,34022 Boyd Trail,Floor 2,Dallas,32.826,-96.7843,TX,75205,1-(972)121-4615,1-(806)381-6439,,,Assistant Media Planner,1/7/2014,1-(516)969-3416,Stephen.Gray@foo.com,4,3,443
376,Sara,Hart,1/13/1983,737 Vera Point,,Knoxville,35.9924,-84.1201,TN,37931,1-(865)939-2652,1-(901)646-7923,,,Quality Control Specialist,9/21/2011,1-(954)631-1409,Sara.Hart@foo.com,1,4,993
377,Phyllis,Cox,5/3/1991,57319 Pankratz Lane,,Washington,38.8933,-77.0146,DC,20029,1-(202)617-0275,1-(410)417-7214,,,Teacher,12/8/2008,1-(415)436-6614,Phyllis.Cox@foo.com,2,1,817
378,Earl,Sanders,4/1/1978,14 Florence Place,#1,Houston,29.834,-95.4342,TX,77234,1-(713)313-8833,1-(832)578-4521,,,Assistant Manager,1/12/2013,1-(804)856-1129,Earl.Sanders@foo.com,2,5,930
379,Steve,Diaz,8/9/1970,49 Fallview Hill,,Fresno,36.7377,-119.7843,CA,93721,1-(209)905-9789,1-(402)434-5477,,,Human Resources Assistant III,1/28/2014,1-(518)687-9886,Steve.Diaz@foo.com,1,1,725
380,James,Elliott,8/20/1956,5644 Susan Street,Apt. B,Orange,33.7867,-117.8742,CA,92668,1-(858)678-6007,1-(504)819-6371,,,Financial Analyst,11/11/2007,1-(512)773-7583,James.Elliott@foo.com,5,5,706
381,Samuel,Richardson,6/11/1956,8 Nobel Drive,,Sandy,40.5927,-111.831,UT,84093,1-(801)807-5085,1-(817)739-5994,,,Environmental Tech,2/21/2014,1-(971)469-9237,Samuel.Richardson@foo.com,3,4,382
382,Margaret,Edwards,12/19/1964,51 Grover Terrace,,Roanoke,37.2327,-79.9463,VA,24014,1-(540)826-4561,1-(240)338-8466,,,Recruiter,4/16/2007,1-(973)956-6708,Margaret.Edwards@foo.com,1,5,528
383,Shawn,Gordon,4/28/1957,4 Badeau Plaza,,Frankfort,38.2341,-84.8748,KY,40618,1-(502)924-6710,1-(228)376-7123,,,Developer I,7/25/2013,1-(971)938-8844,Shawn.Gordon@foo.com,1,3,504
384,Christine,Richardson,1/10/1958,05 Sundown Crossing,#2,Young America,44.8055,-93.7665,MN,55557,1-(952)700-1758,1-(813)383-2336,,,Graphic Designer,1/9/2015,1-(336)316-1007,Christine.Richardson@foo.com,4,5,643
385,Fred,Dunn,12/31/1978,69 Browning Circle,#3,Columbus,32.491,-84.8741,GA,31914,1-(706)305-6616,1-(757)128-7053,,,Help Desk Operator,2/4/2010,1-(713)556-4549,Fred.Dunn@foo.com,3,4,429
386,Gerald,Russell,9/6/1952,54 Meadow Valley Crossing,,Houston,29.834,-95.4342,TX,77228,1-(713)393-0892,1-(303)683-8257,,,Media Manager II,8/12/2011,1-(915)863-6605,Gerald.Russell@foo.com,5,1,505
387,Marie,Mason,11/27/1963,8889 Reindahl Lane,,San Francisco,37.7848,-122.7278,CA,94142,1-(415)787-3470,1-(405)280-0441,,,VP Quality Control,5/10/2007,1-(650)705-3355,Marie.Mason@foo.com,2,3,886
388,Lori,Jones,7/15/1962,75 Linden Plaza,,Memphis,35.2017,-89.9715,TN,38188,1-(901)183-8084,1-(302)412-2249,,,Speech Pathologist,1/17/2015,1-(610)389-2260,Lori.Jones@foo.com,4,2,706
389,Christine,Henry,1/21/1980,432 Magdeline Street,,Portland,45.484,-122.5973,OR,97206,1-(503)463-5542,,,,Engineer I,11/27/2007,1-(203)389-5738,Christine.Henry@foo.com,3,2,591
390,Billy,Riley,7/14/1966,6014 Grover Center,,Sarasota,27.1675,-82.381,FL,34276,1-(941)346-7803,1-(915)747-0640,,,Dental Hygienist,7/31/2010,1-(212)650-1177,Billy.Riley@foo.com,4,3,998
391,Matthew,Armstrong,2/8/1960,69689 Evergreen Court,,Minneapolis,45.0632,-93.3811,MN,55428,1-(612)239-9727,1-(651)806-9317,,,Sales Representative,7/21/2008,1-(304)856-5430,Matthew.Armstrong@foo.com,2,5,712
392,Russell,Powell,8/19/1991,1 Kedzie Center,,Charleston,38.2968,-81.5547,WV,25336,1-(304)811-9370,1-(410)271-6633,,,Graphic Designer,5/30/2006,1-(253)782-6930,Russell.Powell@foo.com,4,2,790
393,Ruby,Simmons,9/27/1960,57 Caliangt Court,Apt. B,Richmond,37.5313,-77.4161,VA,23289,1-(804)518-0049,1-(336)165-1039,,,Pharmacist,4/8/2008,1-(478)588-6793,Ruby.Simmons@foo.com,3,4,864
394,Donna,Chapman,9/12/1969,5304 Stoughton Avenue,#2,Saint Petersburg,27.7898,-82.7243,FL,33710,1-(727)876-5344,1-(339)716-7481,1-(317)930-1559,,Speech Pathologist,8/25/2008,1-(971)282-0260,Donna.Chapman@foo.com,5,2,418
395,Timothy,Watkins,5/6/1972,9480 Morning Trail,#3,Alexandria,38.8158,-77.09,VA,22333,1-(571)524-0768,1-(813)925-1455,,,Business Systems Development Analyst,2/6/2008,1-(425)397-6687,Timothy.Watkins@foo.com,4,2,686
396,Jessica,West,4/26/1965,21118 Laurel Center,,Buffalo,42.7684,-78.8871,NY,14269,1-(716)221-5621,1-(801)446-0369,,,Senior Editor,7/12/2011,1-(415)517-6941,Jessica.West@foo.com,1,1,587
397,Melissa,Shaw,8/23/1962,35609 International Junction,,Little Rock,34.7519,-92.3925,AR,72215,1-(501)511-2670,1-(713)177-4638,,,Biostatistician I,4/25/2010,1-(831)728-1194,Melissa.Shaw@foo.com,1,3,756
398,Christina,Evans,7/30/1985,4 Cascade Junction,,Minneapolis,44.9034,-93.374,MN,55436,1-(612)134-1801,1-(702)578-8232,,,Safety Technician III,2/2/2006,1-(904)332-0868,Christina.Evans@foo.com,2,4,824
399,Adam,Price,12/18/1988,75 Buhler Crossing,,Houston,29.834,-95.4342,TX,77223,1-(713)423-5409,1-(916)970-5503,,,Tax Accountant,5/10/2006,1-(510)512-6628,Adam.Price@foo.com,1,3,678
400,Cynthia,Mills,10/12/1959,62 Oxford Circle,,Huntsville,34.7784,-86.6091,AL,35810,1-(256)994-9820,1-(408)691-9468,,,Nurse,1/10/2015,1-(352)616-1927,Cynthia.Mills@foo.com,1,4,944
401,Irene,Henderson,1/30/1990,04 Anzinger Circle,,Beaufort,32.3401,-80.689,SC,29905,1-(843)704-2107,1-(303)105-3984,,,Web Developer I,7/23/2008,1-(310)148-0782,Irene.Henderson@foo.com,3,5,926
402,Teresa,Wallace,7/22/1952,748 Lakewood Street,,Houston,29.7758,-95.3121,TX,77020,1-(281)601-4209,1-(386)483-4442,1-(615)615-5609,,Speech Pathologist,11/3/2014,1-(502)702-4733,Teresa.Wallace@foo.com,5,2,791
403,Marilyn,Young,2/26/1985,8 Fairfield Street,,Charleston,38.354,-81.6394,WV,25389,1-(304)328-8864,1-(816)339-6684,,,Financial Analyst,10/2/2013,1-(202)440-8853,Marilyn.Young@foo.com,3,5,723
404,Sarah,Martin,7/5/1964,29668 Bashford Avenue,Apt. C,Silver Spring,38.9982,-77.0338,MD,20910,1-(301)832-3849,1-(402)896-5039,,,Quality Engineer,8/10/2010,1-(559)996-1348,Sarah.Martin@foo.com,1,3,927
405,Janice,Sullivan,11/18/1956,33 Mallory Lane,,Moreno Valley,33.9377,-117.1851,CA,92555,1-(951)299-0153,1-(334)970-3165,,,Executive Secretary,3/24/2009,1-(806)919-8165,Janice.Sullivan@foo.com,1,2,592
406,Jean,Gordon,9/17/1978,14 Clemons Place,,Atlanta,33.8444,-84.474,GA,30368,1-(404)501-8150,,,,Programmer Analyst III,5/5/2009,1-(734)742-1708,Jean.Gordon@foo.com,1,1,515
407,Jane,Porter,6/2/1972,696 Victoria Point,,Colorado Springs,38.8152,-104.7703,CO,80910,1-(719)934-6280,1-(212)625-4258,,,Environmental Specialist,5/23/2012,1-(915)410-3210,Jane.Porter@foo.com,4,4,409
408,Sandra,Barnes,12/26/1983,5 Southridge Junction,,San Francisco,37.7848,-122.7278,CA,94159,1-(415)676-9398,1-(216)624-0637,,,Accountant III,8/10/2013,1-(813)844-7077,Sandra.Barnes@foo.com,1,1,588
409,Amy,Torres,5/29/1972,4 Dawn Plaza,#1,Tacoma,47.0662,-122.1132,WA,98481,1-(253)802-2593,1-(309)940-7982,,,Financial Advisor,4/8/2009,1-(251)564-8657,Amy.Torres@foo.com,5,2,610
410,Craig,Garcia,6/8/1992,10 Bay Plaza,,Mobile,30.6589,-88.178,AL,36670,1-(251)275-0869,1-(785)997-2375,,,Electrical Engineer,5/10/2015,1-(520)433-5994,Craig.Garcia@foo.com,3,3,993
411,Frances,Frazier,8/18/1962,74062 Novick Parkway,Apt. C,Ventura,34.0324,-119.1343,CA,93005,1-(805)417-4766,1-(814)643-1492,,,Human Resources Assistant II,3/23/2011,1-(323)956-7064,Frances.Frazier@foo.com,2,5,543
412,Jennifer,Watson,1/24/1971,90 Mallard Circle,,Tucson,32.2138,-110.824,AZ,85710,1-(520)176-2261,1-(269)973-0653,1-(402)178-6627,,Technical Writer,11/25/2011,1-(760)431-6783,Jennifer.Watson@foo.com,4,3,539
413,Clarence,Cooper,6/7/1993,53333 Stone Corner Pass,,Evansville,37.9971,-87.575,IN,47732,1-(812)227-7188,1-(313)619-4843,,,Legal Assistant,10/2/2013,1-(310)365-0159,Clarence.Cooper@foo.com,4,5,748
414,Louis,Thomas,10/17/1986,36 Arapahoe Court,,Montgomery,32.404,-86.2539,AL,36114,1-(334)743-0225,1-(202)518-5989,,,Compensation Analyst,2/28/2006,1-(719)585-2102,Louis.Thomas@foo.com,2,5,593
415,Margaret,Stephens,5/19/1977,34 Birchwood Hill,#1,Fresno,36.7464,-119.6397,CA,93773,1-(559)986-0590,1-(760)411-1892,,,Business Systems Development Analyst,2/10/2008,1-(573)387-3895,Margaret.Stephens@foo.com,5,1,679
416,Susan,Elliott,6/3/1988,682 Wayridge Street,,Saint Louis,38.5495,-90.3811,MO,63126,1-(636)270-3077,1-(706)759-1502,,,Pharmacist,5/2/2012,1-(803)392-5145,Susan.Elliott@foo.com,1,1,834
417,Denise,Williamson,3/26/1976,04066 Northfield Lane,#3,Brockton,41.9705,-70.7014,MA,2305,1-(508)246-5219,1-(773)727-3336,,,Accounting Assistant IV,1/18/2010,1-(770)494-5727,Denise.Williamson@foo.com,4,5,694
418,Katherine,Adams,2/3/1951,6657 Butterfield Junction,Suite 210,Evansville,37.9971,-87.575,IN,47719,1-(812)883-2515,1-(423)711-1983,,,Research Nurse,11/17/2010,1-(702)213-4765,Katherine.Adams@foo.com,3,4,838
419,Sean,Mcdonald,8/16/1958,141 Westport Terrace,,Miami,25.813,-80.232,FL,33142,1-(786)280-8095,,,,Assistant Professor,4/3/2014,1-(325)960-7203,Sean.Mcdonald@foo.com,3,2,771
420,Dorothy,Lawson,2/3/1978,319 Gateway Center,Floor 2,Austin,30.3264,-97.7713,TX,78783,1-(512)639-6411,1-(302)558-5456,,,Executive Secretary,1/16/2015,1-(602)496-5910,Dorothy.Lawson@foo.com,3,3,852
421,Carlos,Lawrence,11/7/1974,811 Barnett Trail,,New York City,40.7262,-73.9796,NY,10009,1-(718)502-7774,1-(408)946-7139,,,Environmental Tech,8/12/2012,1-(304)138-6080,Carlos.Lawrence@foo.com,1,3,924
422,Joan,Payne,5/15/1967,1 Goodland Terrace,#2,Minneapolis,45.0159,-93.4719,MN,55470,1-(612)318-9981,1-(785)636-2734,,,Health Coach IV,7/7/2014,1-(617)422-4019,Joan.Payne@foo.com,4,1,634
423,Timothy,Simpson,10/19/1965,2964 Sycamore Alley,,Salt Lake City,40.6681,-111.9083,UT,84145,1-(801)759-8932,1-(612)611-7153,,,VP Quality Control,4/26/2013,1-(801)286-9030,Timothy.Simpson@foo.com,1,4,744
424,Timothy,Ryan,7/21/1964,47838 Onsgard Road,Floor 2,Pittsburgh,40.4344,-80.0248,PA,15266,1-()224-3364,,,,Engineer IV,8/19/2008,1-(585)392-1169,Timothy.Ryan@foo.com,3,4,568
425,Jimmy,Matthews,3/11/1986,58418 Milwaukee Circle,,Seattle,47.6063,-122.3308,WA,98127,1-(206)357-5036,1-(765)174-3166,,,Systems Administrator II,5/14/2006,1-(501)253-4145,Jimmy.Matthews@foo.com,1,3,586
426,Gloria,Romero,5/11/1986,27451 West Crossing,#3,Boston,42.3615,-71.0604,MA,2203,1-(617)870-2200,1-(205)859-6415,,,Teacher,12/27/2014,1-(225)962-2651,Gloria.Romero@foo.com,5,5,428
5,Michael,Lawson,11/13/1955,5434 Nobel Park,#2,Dallas,32.7673,-96.7776,TX,75277,1-(214)373-1075,1-(305)972-8151,,,VP Accounting,10/9/2006,1-(318)318-4252,Michael.Lawson@foo.com,5,1,995
428,Harold,Kennedy,6/9/1953,865 School Trail,,Louisville,38.2222,-85.6885,KY,40205,1-(502)854-1201,1-(619)545-5612,,,Operator,9/22/2007,1-(417)623-0620,Harold.Kennedy@foo.com,5,4,599
429,Sandra,Miller,9/26/1980,3680 Hayes Hill,,Montgomery,32.3834,-86.2434,AL,36109,1-(334)863-8683,1-(203)170-5354,,,Physical Therapy Assistant,3/6/2012,1-(240)580-2739,Sandra.Miller@foo.com,3,1,603
430,Brandon,Walker,8/14/1981,016 La Follette Place,,Newton,42.3319,-71.254,MA,2162,1-(508)742-6668,1-(651)643-3918,,,Assistant Professor,2/27/2011,1-(805)518-7016,Brandon.Walker@foo.com,2,1,536
431,Andrea,Miller,1/2/1966,7399 Prentice Street,Apt. A,El Paso,31.6948,-106.3,TX,88553,1-(915)494-3576,1-(515)128-2974,,,Account Representative III,2/8/2007,1-(937)121-8652,Andrea.Miller@foo.com,4,4,753
432,Julia,Scott,9/20/1977,27812 Rutledge Point,,Milwaukee,43.0174,-87.5697,WI,53234,1-(414)381-6296,1-(434)516-0237,,,Structural Engineer,7/27/2014,1-(509)145-3129,Julia.Scott@foo.com,3,3,515
433,Brenda,Willis,11/28/1978,547 Ronald Regan Trail,,El Paso,31.6948,-106.3,TX,88535,1-(915)540-3985,1-(404)387-0241,,,Recruiting Manager,10/13/2013,1-(203)551-8607,Brenda.Willis@foo.com,4,5,733
434,Anne,Gardner,12/9/1951,5 Sachs Trail,,Bakersfield,35.3855,-118.986,CA,93305,1-(805)983-6828,1-(803)837-6305,,,Accountant IV,7/6/2009,1-(757)738-1969,Anne.Gardner@foo.com,1,4,822
435,Shawn,Chavez,12/21/1958,9659 Graedel Court,,Erie,42.1827,-80.0649,PA,16565,1-(814)311-7600,,,,Software Consultant,8/12/2007,1-(240)302-6543,Shawn.Chavez@foo.com,2,5,979
436,Carl,Mason,1/26/1961,56184 Hagan Point,,Rochester,43.286,-77.6843,NY,14683,1-(585)639-2222,1-(562)396-5862,,,Senior Developer,9/8/2007,1-(310)984-1329,Carl.Mason@foo.com,5,5,641
437,Donald,Wood,9/27/1952,14 Division Circle,,Birmingham,33.5225,-86.8094,AL,35263,1-(205)506-3616,1-(301)442-7042,,,Pharmacist,4/6/2010,1-(316)161-4324,Donald.Wood@foo.com,3,3,560
438,Rachel,Mitchell,7/15/1991,78560 Waxwing Lane,,Albany,42.6149,-73.9708,NY,12262,1-(518)602-1672,1-(214)797-4515,,,Cost Accountant,2/9/2011,1-(571)734-2657,Rachel.Mitchell@foo.com,1,3,585
439,Fred,Mitchell,2/7/1953,89 Prairieview Road,,Montgomery,32.3834,-86.2434,AL,36109,1-(334)122-9213,,,,Programmer Analyst IV,12/11/2010,1-(202)826-4112,Fred.Mitchell@foo.com,2,5,922
440,Irene,Ramirez,11/23/1955,29869 Roxbury Pass,,Huntsville,34.734,-86.5229,AL,35895,1-(256)813-0674,1-(304)835-3397,,,Librarian,1/22/2013,1-(217)440-4778,Irene.Ramirez@foo.com,1,1,782
441,Wanda,Sullivan,10/28/1972,4 Kennedy Terrace,,Albany,31.55,-84.0612,GA,31704,1-(229)960-1671,1-(916)658-5515,,,Safety Technician IV,1/8/2007,1-(352)615-0255,Wanda.Sullivan@foo.com,3,1,954
442,Victor,Robertson,12/17/1951,4 Marcy Way,Floor 2,Winston Salem,36.144,-80.2376,NC,27105,1-(336)102-5553,1-(303)467-2711,,,Legal Assistant,9/28/2009,1-(626)641-1803,Victor.Robertson@foo.com,5,5,697
443,Judith,Riley,9/6/1992,852 Elmside Crossing,,Sioux City,42.5032,-96.3829,IA,51105,1-(712)482-3081,1-(408)965-7114,,,Associate Professor,1/14/2012,1-(217)197-5615,Judith.Riley@foo.com,3,2,637
444,Harold,Lopez,7/1/1985,8278 Mifflin Hill,,Houston,29.834,-95.4342,TX,77266,1-(832)252-9605,1-(907)702-1906,,,Electrical Engineer,11/17/2012,1-(505)312-5765,Harold.Lopez@foo.com,5,2,762
445,Lillian,George,5/29/1977,34 Merchant Point,,Gainesville,29.6785,-82.3679,FL,32605,1-(352)185-5868,1-(256)534-1765,,,Speech Pathologist,8/2/2010,1-(512)887-9445,Lillian.George@foo.com,1,3,847
446,Dorothy,Mitchell,4/15/1963,957 Green Ridge Avenue,,Boise,43.4599,-116.244,ID,83711,1-(208)803-8708,,,,Engineer II,8/17/2008,1-(469)870-9710,Dorothy.Mitchell@foo.com,2,3,489
447,Ashley,Woods,2/9/1990,87768 Stuart Hill,Apt. B,Phoenix,33.4226,-111.7236,AZ,85025,1-(480)163-4852,1-(334)182-0746,,,Director of Sales,2/17/2011,1-(785)443-5094,Ashley.Woods@foo.com,2,1,907
448,Craig,Rivera,6/1/1956,9 Carioca Way,,Houston,29.9015,-95.2848,TX,77050,1-(281)551-1690,1-(770)293-7425,,,Senior Cost Accountant,3/26/2012,1-(319)706-5178,Craig.Rivera@foo.com,3,1,882
449,Nicole,Garcia,6/15/1955,16 Katie Trail,,Saint Louis,38.6128,-90.2185,MO,63104,1-(314)433-0753,1-(803)526-2809,,,Paralegal,12/27/2011,1-(212)794-8259,Nicole.Garcia@foo.com,2,1,661
450,Julie,Baker,1/5/1987,0 Service Terrace,,New York City,40.7918,-73.9448,NY,10029,1-(917)769-4727,1-(218)220-0692,,,Structural Analysis Engineer,7/11/2007,1-(434)937-5996,Julie.Baker@foo.com,1,2,646
451,Carlos,Dean,5/13/1967,0 Gulseth Parkway,,Madison,43.0982,-89.3242,WI,53779,1-(608)217-7188,1-(917)110-5656,,,Senior Financial Analyst,6/5/2014,1-(517)717-5860,Carlos.Dean@foo.com,3,4,847
452,Ruth,Griffin,9/29/1973,5 Algoma Place,,Santa Ana,33.7465,-117.8662,CA,92725,1-(714)258-4601,1-(314)176-9056,,,Recruiting Manager,4/24/2012,1-(540)823-8993,Ruth.Griffin@foo.com,1,1,783
453,Benjamin,Harper,3/5/1966,32128 Lunder Center,,Wichita,37.7639,-97.4269,KS,67205,1-(316)912-7525,1-(408)839-6023,,,Dental Hygienist,8/20/2006,1-(314)790-8363,Benjamin.Harper@foo.com,1,1,909
454,Gary,George,11/21/1954,42 Mosinee Road,,Hartford,41.7638,-72.673,CT,6183,1-(860)797-6822,1-(904)731-2586,,,Health Coach I,4/28/2014,1-(404)444-3341,Gary.George@foo.com,5,5,587
455,Edward,Simpson,8/20/1966,12718 Bonner Junction,,Chicago,41.8784,-87.633,IL,60604,1-(708)447-9715,1-(415)826-6004,,,Help Desk Operator,10/6/2008,1-(253)760-7670,Edward.Simpson@foo.com,3,4,597
456,Christine,Austin,11/21/1952,18 Everett Court,Apt. A,Washington,38.9164,-76.9948,DC,20430,1-(202)534-8640,1-(415)786-9063,,,Computer Systems Analyst II,2/17/2013,1-(480)105-8459,Christine.Austin@foo.com,5,4,717
457,George,Cunningham,3/9/1961,8301 Monterey Avenue,Floor 2,Birmingham,33.5452,-86.6655,AL,35210,1-(334)431-4520,1-(713)372-5925,,,Software Engineer I,1/26/2007,1-(434)557-0818,George.Cunningham@foo.com,2,1,911
458,Dorothy,Williamson,9/12/1968,25 Clarendon Lane,,New Orleans,29.6779,-90.0901,LA,70183,1-(504)119-5733,1-(602)874-9926,,,Technical Writer,7/26/2013,1-(254)371-5475,Dorothy.Williamson@foo.com,1,2,499
459,Carl,Perkins,9/26/1993,84 Blaine Park,Floor 2,Santa Monica,34.01,-118.4717,CA,90405,1-(818)655-9099,1-(402)403-0509,,,Assistant Professor,12/28/2014,1-(704)162-7763,Carl.Perkins@foo.com,3,3,985
460,Bruce,Coleman,1/4/1956,0000 Acker Lane,Apt. B,Atlanta,33.8444,-84.474,GA,30323,1-(678)127-1695,1-(612)305-0667,,,VP Marketing,1/24/2011,1-(443)310-1394,Bruce.Coleman@foo.com,2,2,865
461,Martin,White,2/17/1981,294 Hauk Center,#3,Chattanooga,35.0018,-85.3138,TN,37410,1-(423)272-9635,1-(847)738-1882,,,Internal Auditor,5/27/2012,1-(414)820-4842,Martin.White@foo.com,2,1,623
462,Johnny,Holmes,10/3/1970,84 Hauk Terrace,,Fort Lauderdale,26.1625,-80.2582,FL,33320,1-(754)644-2388,,,,Sales Representative,3/17/2006,1-(941)433-6789,Johnny.Holmes@foo.com,2,3,608
463,Jane,Bryant,12/8/1988,115 Nova Court,,Washington,38.8959,-77.0211,DC,20436,1-(202)347-3727,1-(215)215-8496,,,VP Accounting,12/9/2006,1-(786)257-8359,Jane.Bryant@foo.com,3,2,716
464,Scott,Baker,1/6/1992,585 Susan Road,Floor 2,Fort Worth,32.7714,-97.2915,TX,76178,1-(682)539-4840,1-(850)662-6911,,,Senior Cost Accountant,1/17/2014,1-(312)688-1380,Scott.Baker@foo.com,4,1,769
465,Sara,Brown,8/14/1992,4 Scofield Way,,Beaverton,45.5486,-123.1147,OR,97075,1-(503)359-6276,,,,Geological Engineer,3/20/2006,1-(941)551-9651,Sara.Brown@foo.com,3,4,596
466,Bonnie,Gordon,12/23/1964,17538 Elka Point,,Bridgeport,41.3089,-73.3637,CT,6673,1-(203)414-6122,1-(209)650-4148,,,Electrical Engineer,5/8/2006,1-(440)650-7488,Bonnie.Gordon@foo.com,2,5,557
467,Pamela,Marshall,3/10/1953,4082 Butternut Park,,Detroit,42.2399,-83.1508,MI,48275,1-(313)403-3470,1-(757)685-4239,,,VP Quality Control,8/26/2014,1-(971)202-2940,Pamela.Marshall@foo.com,2,1,745
468,Margaret,Jones,11/14/1963,5623 Crest Line Plaza,,Lexington,38.0283,-84.4715,KY,40586,1-(859)838-9559,1-(916)757-5565,,,Geological Engineer,8/10/2015,1-(559)867-3230,Margaret.Jones@foo.com,3,1,915
469,Denise,Owens,1/28/1984,220 School Pass,,Albany,42.6853,-73.8253,NY,12222,1-(518)468-0134,1-(303)136-9043,,,Mechanical Systems Engineer,1/17/2012,1-(857)363-2767,Denise.Owens@foo.com,2,5,983
470,Paul,Armstrong,8/24/1982,57098 Milwaukee Park,,Chattanooga,35.0942,-85.1757,TN,37416,1-(423)958-3793,1-(325)225-0239,,,Environmental Tech,4/17/2008,1-(727)157-2248,Paul.Armstrong@foo.com,5,3,923
471,Tina,Richards,12/18/1952,08 Vahlen Parkway,,Philadelphia,40.0343,-75.1213,PA,19120,1-(267)278-9324,1-(404)824-0651,,,Environmental Specialist,11/8/2007,1-(650)134-4275,Tina.Richards@foo.com,5,5,504
472,Philip,Scott,3/26/1975,3 Randy Road,,El Paso,31.6948,-106.3,TX,88553,1-(915)189-5417,1-(205)663-3854,,,Teacher,1/18/2011,1-(415)985-4717,Philip.Scott@foo.com,2,3,777
473,Julie,Moore,4/10/1966,9323 Straubel Terrace,#2,Richmond,37.5242,-77.4932,VA,23272,1-(804)688-4450,1-(954)939-5518,,,Junior Executive,5/15/2009,1-(602)485-4227,Julie.Moore@foo.com,2,2,663
474,Eugene,Oliver,10/16/1971,67 Farragut Street,,Anaheim,33.8359,-117.9086,CA,92805,1-(310)174-4174,1-(904)278-0954,,,Environmental Specialist,11/16/2005,1-(434)948-7975,Eugene.Oliver@foo.com,4,5,867
475,Timothy,Montgomery,8/5/1989,9 3rd Drive,,Jacksonville,30.3584,-81.692,FL,32209,1-(904)395-8112,1-(904)784-2954,,,Computer Systems Analyst IV,11/22/2012,1-(813)353-7716,Timothy.Montgomery@foo.com,5,5,527
476,Susan,Brooks,4/29/1988,7520 Jackson Plaza,,Corpus Christi,27.777,-97.4632,TX,78470,1-(361)509-1220,1-(402)849-2004,,,Research Associate,7/25/2012,1-(304)818-5087,Susan.Brooks@foo.com,1,3,898
477,Clarence,Lee,7/9/1971,3 Colorado Terrace,#2,Memphis,35.2017,-89.9715,TN,38150,1-(901)963-1172,1-(309)586-7866,,,Clinical Specialist,11/18/2013,1-(803)612-4354,Clarence.Lee@foo.com,4,3,486
478,Ann,Riley,11/6/1987,2 Parkside Point,,Washington,38.9,-77.0369,DC,20062,1-(202)567-0137,1-(317)236-8030,,,VP Marketing,5/30/2009,1-(651)688-5172,Ann.Riley@foo.com,4,5,813
479,Julia,Johnston,3/6/1951,144 John Wall Alley,Apt. A,Miami,25.6364,-80.3187,FL,33158,1-(786)343-6450,1-(913)304-6157,,,Business Systems Development Analyst,4/1/2008,1-(949)307-2106,Julia.Johnston@foo.com,3,2,525
480,Terry,Anderson,5/21/1974,64 Atwood Street,,Carol Stream,41.9166,-88.1208,IL,60158,1-(309)897-8200,1-(808)653-5475,,,General Manager,9/16/2010,1-(432)311-9133,Terry.Anderson@foo.com,1,2,662
481,Jose,Ward,11/23/1951,7 Rigney Terrace,,Miami,25.813,-80.232,FL,33142,1-(954)586-9700,1-(646)663-0478,,,Research Nurse,7/22/2009,1-(540)858-2450,Jose.Ward@foo.com,3,2,911
482,Denise,Romero,4/27/1952,7169 Vahlen Place,,Lynchburg,37.4009,-79.1785,VA,24515,1-(434)906-6920,1-(919)756-6405,,,Analyst Programmer,3/16/2006,1-(225)678-6192,Denise.Romero@foo.com,2,5,789
483,Craig,Perry,11/18/1964,117 Bellgrove Point,#2,Young America,45.0159,-93.4719,MN,55573,1-(952)590-8220,,,,Environmental Tech,8/7/2015,1-(865)681-4773,Craig.Perry@foo.com,1,3,569
484,David,Fisher,1/4/1954,42 Hermina Plaza,,Richmond,37.5242,-77.4932,VA,23260,1-(804)377-8398,,,,Actuary,5/27/2009,1-(714)758-2024,David.Fisher@foo.com,1,3,882
485,Lisa,Bell,3/15/1951,91407 Montana Hill,,El Paso,31.6948,-106.3,TX,88553,1-(915)480-7645,1-(913)627-4077,,,Legal Assistant,7/19/2011,1-(860)951-0672,Lisa.Bell@foo.com,1,3,557
486,Dennis,Warren,1/23/1981,9 Summer Ridge Terrace,#3,Hartford,41.7638,-72.673,CT,6183,1-(860)565-9185,1-(704)717-5787,,,Environmental Tech,5/1/2008,1-(501)569-4443,Dennis.Warren@foo.com,4,2,515
487,George,Gardner,5/27/1980,90 Carpenter Circle,,Glendale,33.5291,-112.2482,AZ,85305,1-(623)299-9925,1-(901)135-8056,,,Accountant II,10/26/2012,1-(303)492-1514,George.Gardner@foo.com,3,2,628
